episode_index,environment_steps,optimizer_step_calls_at_observation,sb3_update_counter_at_observation,record_phase,episode_metrics.aux_shift_kwh,episode_metrics.bess_throughput_kwh,episode_metrics.carbon_delta_kg,episode_metrics.carbon_kg,episode_metrics.degradation_cost_cny,episode_metrics.demand_charge_cny,episode_metrics.energy_cost_cny,episode_metrics.financial_delta_cny,episode_metrics.flex_deadline_violation_kwh,episode_metrics.guardrail_violation_rate,episode_metrics.guardrail_violations,episode_metrics.max_flex_age_hours,episode_metrics.nonzero_bess_action_rate,episode_metrics.nonzero_bess_actions,episode_metrics.nonzero_flex_action_rate,episode_metrics.nonzero_flex_actions,episode_metrics.peak_kw,episode_metrics.physical_power_violations,episode_metrics.projection_count,episode_metrics.projection_rate,episode_metrics.reserve_shortfall_kwh,episode_metrics.reward,episode_metrics.shore_sla_violation_kwh,episode_metrics.soc_max_observed,episode_metrics.soc_min_observed,episode_metrics.temperature_max_c,episode_metrics.terminal_flex_backlog_kwh,episode_metrics.terminal_soc_error,episode_metrics.total_cost_cny,episode_metrics.training_reward
58,9744,11614,7743,after_environment_step_before_replay_storage_and_optimizer,6220.078782363639,17152.005988024055,531.2599087095532,2201367.2425230895,1372.1604790419167,222159.74723960704,2779660.5108297276,658.7672023641904,0.0,0.0,0.0,10.0,0.9940476190476191,167.0,0.3333333333333333,56.0,25421.0049120509,0.0,0.0,0.0,0.0,-0.3861639218180993,0.0,0.58,0.4086227544910179,32.00227421522755,0.0,0.0,3003192.4185483763,-45.79462870858518
59,9912,11866,7911,after_environment_step_before_replay_storage_and_optimizer,5726.8052947126935,17207.159240243425,488.2390933839415,2187312.842905223,1376.5727392194674,223844.24890798485,2763875.916799991,-132.07214367024693,0.0,0.0,0.0,10.0,0.9702380952380952,163.0,0.3273809523809524,55.0,25613.7568651759,0.0,0.0,0.0,0.0,-0.2940949035147024,0.0,0.5843124292793139,0.4126290976518589,24.415354819129544,0.0,0.0,2989096.738447195,-38.39876675236406
60,10080,12118,8079,after_environment_step_before_replay_storage_and_optimizer,2228.7411165837084,17583.502994012077,452.4998941543381,2239689.4273868175,1406.6802395209595,231718.6955198945,2826575.865180243,1650.6396697487544,0.0,0.0,0.0,7.0,1.0,168.0,0.14285714285714285,24.0,26514.8037401759,0.0,0.0,0.0,0.0,-0.42799832947858074,0.0,0.58,0.4043113772455089,32.24865786205504,0.0,0.0,3059701.240939658,-44.453189881090765
61,10248,12370,8247,after_environment_step_before_replay_storage_and_optimizer,12484.182031836943,15745.14094077673,504.10358430904853,2065720.5674736155,1259.61127526213,215097.72556636579,2609329.7642489714,269.72755098064465,0.0,0.0,0.0,12.0,0.9285714285714286,156.0,0.6785714285714286,114.0,24612.921135061122,0.0,0.0,0.0,0.0,-0.3045472785396378,0.0,0.58,0.4317125105875225,24.39024252691865,0.0,0.0,2825687.1010905993,-41.67692449962703
62,10416,12622,8415,after_environment_step_before_replay_storage_and_optimizer,12377.745873125099,15064.0750727856,546.0377380589671,2072854.161864373,1205.1260058228388,209388.5002482064,2617545.412392663,-1843.5505628160658,0.0,0.0,0.0,12.0,0.9166666666666666,154.0,0.6607142857142857,111.0,23959.633369566847,0.0,0.0,0.0,0.0,-0.24872190234083263,0.0,0.58,0.43570756384372816,25.399999618530273,0.0,0.0,2828139.038646692,-34.46526623063699
63,10584,12874,8583,after_environment_step_before_replay_storage_and_optimizer,8195.21495778599,18551.38586006107,635.5206227800754,2047889.3102257613,1484.1108688048819,214512.14284606333,2588178.073736127,-3486.697637265473,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.5416666666666666,91.0,24545.914841643058,0.0,0.0,0.0,0.0,-0.21083272513215928,0.0,0.58,0.42330652454234147,32.0,0.0,0.0,2804174.3274509953,-33.408161636078624
64,10752,13126,8751,after_environment_step_before_replay_storage_and_optimizer,8454.482108787237,17237.447497148485,601.6400167407155,2116294.48142569,1378.9957997718725,216662.5754971624,2672703.5087412735,-167.21386451925326,0.0,0.0,0.0,12.0,0.9880952380952381,166.0,0.5535714285714286,93.0,24791.981735695044,0.0,0.0,0.0,0.0,-0.33839138373227606,0.0,0.58,0.4147896410210364,26.200000762939453,0.0,0.0,2890745.080038208,-47.295132016660965
65,10920,13378,8919,after_environment_step_before_replay_storage_and_optimizer,12012.340197967917,16205.793761179764,403.95440803009296,2034320.553238186,1296.4635008943728,209128.37583303617,2569588.8594130995,-1230.4219504934408,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.6964285714285714,117.0,23929.8681933009,0.0,0.0,0.0,0.0,-0.3023282299305855,0.0,0.58,0.42385575310583,24.151127212047577,0.0,0.0,2780013.69874703,-26.164242889940187
66,11088,13630,9087,after_environment_step_before_replay_storage_and_optimizer,11235.835051212896,17812.21467777205,618.5452411177957,2098138.3134111506,1424.9771742217613,213323.16715747147,2646285.073431638,-2981.861589648883,0.0,0.0,0.0,12.0,0.9107142857142857,153.0,0.6071428571428571,102.0,24409.864287050896,0.0,0.0,0.0,0.0,-0.23803717286355888,0.0,0.5871758479838293,0.444495099324869,24.077290492057802,0.0,0.0,2861033.2177633313,-34.57431134117921
67,11256,13882,9255,after_environment_step_before_replay_storage_and_optimizer,8515.683142077734,19581.71175129506,335.612071726815,2081867.4544187335,1566.5369401036057,215067.94870836643,2630607.688869649,2482.9996980073715,0.0,0.0,0.0,12.0,0.8630952380952381,145.0,0.5833333333333334,98.0,24609.513867710164,0.0,0.0,0.0,0.0,-0.4882661149497115,0.0,0.5830605792957009,0.4692992170122105,24.249119358062746,0.0,0.0,2847242.174518119,-39.263964228182026
68,11424,14134,9423,after_environment_step_before_replay_storage_and_optimizer,8197.664728025686,14640.279215683157,439.6918248253405,2077110.1870612104,1171.2223372546437,214731.17866098243,2623735.920792971,1022.298864170599,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.5476190476190477,92.0,24570.978385314487,0.0,0.0,0.0,0.0,-0.32022613906678765,0.0,0.5859117509862276,0.4517639547257897,28.399999618530273,0.0,0.0,2839638.321791208,-40.286840306880244
69,11592,14386,9591,after_environment_step_before_replay_storage_and_optimizer,6551.80284007419,16226.007634136426,550.6688459652869,2096977.1763617313,1298.0806107309058,212844.03987346974,2648789.8817409254,-2369.0303641808596,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.47619047619047616,80.0,24355.039337025322,0.0,0.0,0.0,0.0,-0.2508965102396446,0.0,0.58,0.4193080978704942,24.0,0.0,0.0,2862932.0022251257,-32.2083558563186
70,11760,14638,9759,after_environment_step_before_replay_storage_and_optimizer,8294.762466477783,16163.157156082216,497.55487625231217,2070386.4551796885,1293.0525724865693,211472.46669545918,2615254.421851541,-1284.2692773745466,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.5178571428571429,87.0,24198.0947558009,0.0,0.0,0.0,0.0,-0.2641160502982073,0.0,0.58,0.42282191226071764,24.136700229644777,0.0,0.0,2828019.9411194865,-33.3830437133122
71,11928,14890,9927,after_environment_step_before_replay_storage_and_optimizer,12901.716474577863,17955.96612723389,388.7703033908838,2039821.4016238372,1436.4772901787069,208968.18620202132,2573939.388039411,1993.893748021238,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.7202380952380952,121.0,23911.538223774525,0.0,0.0,0.0,0.0,-0.3436596009585583,0.0,0.58,0.4301949090329576,24.22003658294678,0.0,0.0,2784344.051531611,-41.0710930113769
72,12096,15142,10095,after_environment_step_before_replay_storage_and_optimizer,10945.823963145189,15560.948148382053,432.80104824289447,2039182.767313845,1244.8758518705556,209608.37574066457,2574884.2160439254,-51.05071796238582,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.6488095238095238,109.0,23984.792994761192,0.0,0.0,0.0,0.0,-0.23801490726734312,0.0,0.58,0.42768571560508445,24.083750419395457,0.0,0.0,2785737.4676364604,-34.36883026961959
73,12264,15394,10263,after_environment_step_before_replay_storage_and_optimizer,10001.793062402008,17435.469046208167,282.41765538204345,2062638.5589175848,1394.83752369665,211184.8439818907,2606480.6922395965,2585.795075022573,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.625,105.0,24165.183040221047,0.0,0.0,0.0,0.0,-0.4070100269169324,0.0,0.58,0.44348644247741603,24.10051807641983,0.0,0.0,2819060.3737451835,-35.52238780567635
74,12432,15646,10431,after_environment_step_before_replay_storage_and_optimizer,7897.696684491746,17181.275303711638,570.4298917921951,2095578.0769289231,1374.502024296927,213323.2415496421,2646126.827965225,-859.3041931023648,0.0,0.0,0.0,12.0,0.9047619047619048,152.0,0.5,84.0,24409.87279950087,0.0,0.0,0.0,0.0,-0.34046232624982775,0.0,0.58,0.44787218421499103,24.0,0.0,0.0,2860824.5715391645,-41.33787037786372
75,12600,15898,10599,after_environment_step_before_replay_storage_and_optimizer,1337.3308808988545,17055.18437939117,375.24701603036374,2207485.5597667573,1364.414750351286,225305.21772298077,2789939.4507453805,2162.142850325598,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.125,21.0,25780.930693395592,0.0,0.0,0.0,0.0,-0.37291077672679523,0.0,0.58,0.4097005988023952,32.0,0.0,0.0,3016609.0832187124,-40.83047553405707
76,12768,16150,10767,after_environment_step_before_replay_storage_and_optimizer,5662.960268137166,15510.002324519897,458.00390071394395,2070827.54660094,1240.8001859615845,213763.08789427986,2614234.387818904,404.2511149178282,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.47619047619047616,80.0,24460.202961587005,0.0,0.0,0.0,0.0,-0.29884470073698155,0.0,0.58,0.44079951397890793,26.5,0.0,0.0,2829238.2758991458,-38.66156763170461
77,12936,16402,10935,after_environment_step_before_replay_storage_and_optimizer,429.16920461047783,15963.651533155284,381.1071983983584,2046450.486126982,1277.0921226524144,215568.24068716142,2588544.0244861725,74.2610509444425,0.0,0.0,0.0,12.0,0.9523809523809523,160.0,0.07738095238095238,13.0,24666.76062374239,0.0,0.0,0.0,0.0,-0.32427840841606353,0.0,0.58,0.4204964043315051,32.0,0.0,0.0,2805389.3572959863,-30.859881126590853
78,13104,16654,11103,after_environment_step_before_replay_storage_and_optimizer,1618.5006137664461,15632.256999675932,343.6063675116038,2061544.0072934092,1250.5805599740663,211730.15419545918,2607773.51203694,2739.2986007829127,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.20238095238095238,34.0,24227.5810839259,0.0,0.0,0.0,0.0,-0.4156451970465172,0.0,0.58,0.4251875211820221,24.100059220760052,0.0,0.0,2820754.2467923732,-41.18500240484285
79,13272,16906,11271,after_environment_step_before_replay_storage_and_optimizer,1136.5950675472823,17341.510096977632,599.8547752555023,2201010.465149423,1387.320807758203,224403.849138991,2779621.684936212,1994.9806672780578,0.0,0.0,0.0,8.0,1.0,168.0,0.10714285714285714,18.0,25677.7900683009,0.0,0.0,0.0,0.0,-0.43882347801078553,0.0,0.58,0.4067292912874851,32.47011869555148,0.0,0.0,3005412.854882961,-57.96328535683043
80,13440,17158,11439,after_environment_step_before_replay_storage_and_optimizer,3103.949557699797,15880.990326528088,482.6996311735584,2100745.7803845555,1270.479226122239,214751.73941106486,2654504.3975837287,1176.039724549461,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.19047619047619047,32.0,24573.331083925892,0.0,0.0,0.0,0.0,-0.3372418539849607,0.0,0.58,0.42658212257963896,24.0,0.0,0.0,2870526.6162209157,-44.49616911663196
81,13608,17410,11607,after_environment_step_before_replay_storage_and_optimizer,640.9518474145725,17215.59965363489,463.3491029485267,2193404.5796609526,1377.247972290784,221160.95001168095,2770044.5433804225,1500.4481638688633,0.0,0.0,0.0,5.0,0.9880952380952381,166.0,0.09523809523809523,16.0,25306.7158495509,0.0,0.0,0.0,0.0,-0.33395760328746205,0.0,0.58,0.41026129242680714,32.08534520336165,0.0,0.0,2992582.7413643943,-44.57016905522643
82,13776,17662,11775,after_environment_step_before_replay_storage_and_optimizer,3383.4883991373777,16729.62769881499,431.25307199732924,2082336.2003926581,1338.3702159051925,215944.7794521327,2631532.0460011144,1162.2215548087884,0.0,0.0,0.0,12.0,0.9583333333333334,161.0,0.24404761904761904,41.0,24709.8467089259,0.0,0.0,0.0,0.0,-0.37020480722556093,0.0,0.58,0.42802395209580835,24.06267750740051,0.0,0.0,2848815.1956691523,-40.31135353383025
83,13944,17914,11943,after_environment_step_before_replay_storage_and_optimizer,2640.017278918728,15297.44811195817,376.7217427487394,2083133.124020003,1223.7958489566452,215944.7794521327,2633540.486315142,1960.46683335093,0.0,0.0,0.0,10.0,0.9523809523809523,160.0,0.24404761904761904,41.0,24709.8467089259,0.0,0.0,0.0,0.0,-0.3699134914724183,0.0,0.58,0.4276417893769101,24.030563802710734,0.0,0.0,2850709.061616231,-39.94007358665376
84,14112,18166,12111,after_environment_step_before_replay_storage_and_optimizer,3405.267672695837,15930.706088403347,387.3595792301312,2103621.911317614,1274.4564870722602,213323.16715747147,2656234.7944673426,1227.7872913963645,0.0,0.0,0.0,12.0,0.9523809523809523,160.0,0.2619047619047619,44.0,24409.864287050896,0.0,0.0,0.0,0.0,-0.35354033542794794,0.0,0.58,0.4307195474228812,24.10542998790741,0.0,0.0,2870832.4181118864,-37.12770279539231
85,14280,18418,12279,after_environment_step_before_replay_storage_and_optimizer,4587.617833971319,15938.741339747205,430.160368603023,2173305.949220015,1275.0993071797693,224005.50677505028,2747277.530566406,1547.3065748899046,0.0,0.0,0.0,12.0,0.9464285714285714,159.0,0.3273809523809524,55.0,25632.20906941952,0.0,0.0,0.0,0.0,-0.4284985489527317,0.0,0.58,0.4289339863672008,26.799999237060547,0.0,0.0,2972558.1366486363,-42.14936236269133
86,14448,18670,12447,after_environment_step_before_replay_storage_and_optimizer,4606.7581582224175,16428.685462621652,349.6191771544218,2077569.0661724927,1314.2948370097254,215499.7346260515,2626911.367728136,1437.224285458831,0.0,0.0,0.0,12.0,0.9285714285714286,156.0,0.3273809523809524,55.0,24658.921701806175,0.0,0.0,0.0,0.0,-0.39168338226417027,0.0,0.58,0.4356904273270072,24.053943010960833,0.0,0.0,2843725.397191197,-35.1556555996479
87,14616,18922,12615,after_environment_step_before_replay_storage_and_optimizer,4103.241352742912,16738.52928760767,365.288024275731,2155011.084218214,1339.0823430086084,223280.70578683497,2723900.3798649074,2598.64340979315,0.0,0.0,0.0,12.0,0.9464285714285714,159.0,0.35714285714285715,60.0,25549.2724901759,0.0,0.0,0.0,0.0,-0.5189362888214115,0.0,0.5871153950707655,0.43608995165370806,28.100000381469727,0.0,0.0,2948520.167994751,-42.21625899102422
88,14784,19174,12783,after_environment_step_before_replay_storage_and_optimizer,2608.806018317897,16776.76877950202,381.52870860725307,2233959.2283923305,1342.1415023601553,228885.24249114707,2820440.586257429,1577.1297778740823,0.0,0.0,0.0,9.0,0.9642857142857143,162.0,0.19047619047619047,32.0,26190.5810839259,0.0,0.0,0.0,0.0,-0.40208994073328613,0.0,0.58,0.41832335329341314,32.02104068279266,0.0,0.0,3050667.970250936,-38.407945577950606
89,14952,19426,12951,after_environment_step_before_replay_storage_and_optimizer,4368.403454277057,17930.249989036667,548.5203537127018,2164322.456974071,1434.41999912293,221585.6556071635,2735531.7660171823,1381.2408301926519,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.30357142857142855,51.0,25355.3135058009,0.0,0.0,0.0,0.0,-0.36357435040327385,0.0,0.5953774062232278,0.4386012808458931,24.0,0.0,0.0,2958551.841623469,-50.78783244797938
90,15120,19678,13119,after_environment_step_before_replay_storage_and_optimizer,3838.737998679909,16636.64768846406,388.9866279342532,2205937.8288105843,1330.931815077118,224446.7942108596,2787968.4924921608,1218.1845240566674,0.0,0.0,0.0,9.0,0.9583333333333334,161.0,0.2916666666666667,49.0,25682.7041308009,0.0,0.0,0.0,0.0,-0.42440168617277213,0.0,0.58,0.41616766467065863,29.299999237060547,0.0,0.0,3013746.2185180974,-37.20985285502359
91,15288,19930,13287,after_environment_step_before_replay_storage_and_optimizer,1703.5778755821896,16812.75139830333,337.3264726237321,2100677.243450927,1345.0201118642592,214751.73941106495,2656110.3348716316,2865.763917450716,0.0,0.0,0.0,6.0,0.9761904761904762,164.0,0.24404761904761904,41.0,24573.3310839259,0.0,0.0,0.0,0.0,-0.45038905107749444,0.0,0.58,0.42425966761292166,24.0,0.0,0.0,2872207.094394561,-41.31493739715208
92,15456,20182,13455,after_environment_step_before_replay_storage_and_optimizer,5749.768359925488,18823.498603233613,619.2445958686621,2216094.3123801146,1505.879888258685,228701.68473960704,2799154.282631443,1163.6675302142014,0.0,0.0,0.0,12.0,0.9464285714285714,159.0,0.3392857142857143,57.0,26169.5771776759,0.0,0.0,0.0,0.0,-0.45907399086140044,0.0,0.58,0.4121282680565309,32.0,0.0,0.0,3029361.8472593087,-55.35790532056395
93,15624,20434,13623,after_environment_step_before_replay_storage_and_optimizer,4189.449534162462,15185.161490639102,257.0494412888456,2073592.4545973842,1214.8129192511215,211730.15419545918,2622858.757614971,2799.908833114185,0.0,0.0,0.0,9.0,0.8154761904761905,137.0,0.34523809523809523,58.0,24227.5810839259,0.0,0.0,0.0,0.0,-0.4012777102681028,0.0,0.6013394155532532,0.4636378306684554,24.0,0.0,0.0,2835803.7247296814,-34.563499468678586
94,15792,20686,13791,after_environment_step_before_replay_storage_and_optimizer,4689.207994126433,15435.123999477144,324.7074696911677,2083166.4992035988,1234.8099199581632,213638.7690568555,2632341.6061119465,2115.3638985748566,0.0,0.0,0.0,12.0,0.9047619047619048,152.0,0.38095238095238093,64.0,24445.9775683009,0.0,0.0,0.0,0.0,-0.3889844623183018,0.0,0.5855311979251437,0.44008990467186837,24.0,0.0,0.0,2847215.18508876,-36.55341706816767
95,15960,20938,13959,after_environment_step_before_replay_storage_and_optimizer,7036.062245197961,17221.862428084107,594.2119859550385,2205989.27393259,1377.748994246721,224446.79421085952,2786837.84130871,349.54755957973185,0.0,0.0,0.0,10.0,1.0,168.0,0.44642857142857145,75.0,25682.704130800892,0.0,0.0,0.0,0.0,-0.20093036451749527,0.0,0.58,0.4079247717427077,29.5,0.0,0.0,3012662.3845138163,-49.28469667430169
96,16128,21190,14127,after_environment_step_before_replay_storage_and_optimizer,2146.2682378757763,24125.974923883765,455.948187837339,2044320.2449958303,1930.0779939107008,206576.82091581935,2582033.3905022396,1668.2787971013058,0.0,0.0,0.0,10.0,0.7797619047619048,131.0,0.21428571428571427,36.0,23637.90220535809,0.0,0.0,0.0,0.0,-0.5192192693706792,0.0,0.7203676869453982,0.5209804846618296,28.700000762939453,0.0,0.0,2790540.2894119695,-44.81724901249368
97,16296,21442,14295,after_environment_step_before_replay_storage_and_optimizer,7030.457512779504,16770.949503408006,590.8210904288208,2204605.7545744856,1341.675960272634,224446.7942108596,2784819.4054982625,-436.2628549281947,0.0,0.0,0.0,11.0,0.9821428571428571,165.0,0.4226190476190476,71.0,25682.7041308009,0.0,0.0,0.0,0.0,-0.2856577393135536,0.0,0.5903747277832031,0.4240274391010612,30.399999618530273,0.0,0.0,3010607.8756693946,-45.08437295966466
98,16464,21694,14463,after_environment_step_before_replay_storage_and_optimizer,7712.456305480989,21375.5602007224,727.8920676165817,2175920.0095504266,1710.044816057793,224324.78651065426,2745774.516791861,260.39980252217475,0.0,0.0,0.0,12.0,0.9464285714285714,159.0,0.43452380952380953,73.0,25668.7431933009,0.0,0.0,0.0,0.0,-0.25564531634313314,0.0,0.6434989897571511,0.43025637654632565,24.370225809812545,0.0,0.0,2971809.348118573,-59.53336442193741
99,16632,21946,14631,after_environment_step_before_replay_storage_and_optimizer,4255.868400866383,26553.65917795343,496.3247204590698,2093647.2902462264,2124.2927342362755,214650.7480213907,2646879.390672295,2653.50664715605,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.2976190476190476,50.0,24561.774973312327,0.0,0.0,0.0,0.0,-0.6501637345948059,0.0,0.7421832779407529,0.4789735190619887,24.0,0.0,0.0,2863654.431427922,-52.97351087250586
100,16800,22198,14799,after_environment_step_before_replay_storage_and_optimizer,1935.8316672376552,17601.922362766654,352.0017709719177,2032458.6029199918,1408.1537890213287,209179.24082276924,2568884.7657612404,1817.2845455847248,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.18452380952380953,31.0,23935.6885058009,0.0,0.0,0.0,0.0,-0.39206978724115327,0.0,0.582003807428881,0.44364711383481414,24.0,0.0,0.0,2779472.160373031,-37.24656440567707
101,16968,22450,14967,after_environment_step_before_replay_storage_and_optimizer,1945.70527147128,23439.752575020528,574.0443789350866,2045720.70016363,1875.1802060016453,210204.90005628936,2583462.086640112,2321.025941097858,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.17857142857142858,30.0,24053.05129873424,0.0,0.0,0.0,0.0,-0.49581862965130696,0.0,0.7303367402280512,0.5295867281489214,24.407378278970718,0.0,0.0,2795542.1669024033,-57.52868002029627
102,17136,22702,15135,after_environment_step_before_replay_storage_and_optimizer,7987.547897723883,17241.10679024841,374.4049288022743,2150095.0719722905,1379.2885432198668,220615.43153118814,2716941.765868417,1667.1900306129144,0.0,0.0,0.0,9.0,0.9523809523809523,160.0,0.4642857142857143,78.0,25244.2939745509,0.0,0.0,0.0,0.0,-0.46569249607993,0.0,0.5807624631373087,0.4194011976047904,32.0,0.0,0.0,2938936.4859428247,-38.288344457246524
103,17304,22954,15303,after_environment_step_before_replay_storage_and_optimizer,2450.2082005031034,22002.555375451044,462.5501649684684,2072969.841717317,1760.204430036085,213766.8877889648,2617360.253818221,1422.541803628221,0.0,0.0,0.0,12.0,0.8928571428571429,150.0,0.19047619047619047,32.0,24460.637770964724,0.0,0.0,0.0,0.0,-0.462085010570019,0.0,0.722431673006503,0.5208620449746538,26.5,0.0,0.0,2832887.346037222,-44.116722215618616
104,17472,23206,15471,after_environment_step_before_replay_storage_and_optimizer,3654.8103018991424,19222.944126833656,577.4106040661572,2095587.779705334,1537.8355301466931,213060.95259178762,2646695.701610169,-1940.5689016635993,0.0,0.0,0.0,12.0,0.8392857142857143,141.0,0.31547619047619047,53.0,24379.85994177645,0.0,0.0,0.0,0.0,-0.3126014836469537,0.0,0.6458097699323522,0.4738547379366302,24.43,0.0,0.0,2861294.489732103,-36.490003816974586
105,17640,23458,15639,after_environment_step_before_replay_storage_and_optimizer,281.063107565698,21470.468541655777,576.2692207002474,2032893.907953237,1717.6374833324644,205830.40400410676,2568996.8178528063,351.25470983968034,0.0,0.0,0.0,4.0,0.8988095238095238,151.0,0.03571428571428571,6.0,23552.4921875,0.0,0.0,0.0,0.0,-0.43639936732172213,0.0,0.7355357291567471,0.5319021105973759,31.0,0.0,0.0,2776544.8593402454,-47.857811205218276
106,17808,23710,15807,after_environment_step_before_replay_storage_and_optimizer,9165.795602561328,17489.32294828313,518.3820161008043,2203414.988385791,1399.1458358626448,224446.7942108596,2784174.6469359365,45.68838884079105,0.0,0.0,0.0,8.0,0.9761904761904762,164.0,0.5119047619047619,86.0,25682.7041308009,0.0,0.0,0.0,0.0,-0.4132959392984521,0.0,0.58,0.41759807069458604,29.399999618530273,0.0,0.0,3010020.5869826586,-41.69900323226826
107,17976,23962,15975,after_environment_step_before_replay_storage_and_optimizer,3234.8247970222774,17569.402363206424,323.81151383294855,2070421.8611530294,1405.5521890565137,210696.44051034597,2617496.3134019054,1180.1401507769467,0.0,0.0,0.0,7.0,0.8095238095238095,136.0,0.24404761904761904,41.0,24109.296646743063,0.0,0.0,0.0,0.0,-0.3999569040030714,0.0,0.6325952519057215,0.4778169587091012,25.899999618530273,0.0,0.0,2829598.3061013077,-31.805621860520596
108,18144,24214,16143,after_environment_step_before_replay_storage_and_optimizer,5169.5886123200125,17737.73271302804,479.85309329443953,2076495.6489220073,1419.0186170422435,212841.61978351255,2623510.241464581,-58.974454794771816,0.0,0.0,0.0,7.0,0.7857142857142857,132.0,0.35714285714285715,60.0,24354.76241413783,0.0,0.0,0.0,0.0,-0.3458157669989894,0.0,0.6308486216540833,0.4805609912951564,24.377593969106673,0.0,0.0,2837770.879865136,-38.09337518958132
109,18312,24466,16311,after_environment_step_before_replay_storage_and_optimizer,2305.862634032965,21430.203933722583,423.0724835981764,2054949.3697902174,1714.4163146978078,213959.0196008493,2598255.290757398,5483.209096162179,0.0,0.0,0.0,12.0,0.8452380952380952,142.0,0.2261904761904762,38.0,24482.622778574627,0.0,0.0,0.0,0.0,-0.5707279835642842,0.0,0.7292412141004386,0.5338548230727238,24.372068016529084,0.0,0.0,2813928.726672945,-61.26184416866495
110,18480,24718,16479,after_environment_step_before_replay_storage_and_optimizer,6939.5099620924475,21195.11444227549,504.2322428213902,2155242.8847377226,1695.6091553820397,218516.03297233928,2724026.724058057,160.6592548464278,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.47023809523809523,79.0,25004.066742840514,0.0,0.0,0.0,0.0,-0.4514410673637414,0.0,0.6583666272662605,0.4687089169656058,24.26493885397911,0.0,0.0,2944238.3661857783,-41.141875699943384
111,18648,24970,16647,after_environment_step_before_replay_storage_and_optimizer,5624.174244971029,19317.81099639292,443.01392980003766,2098335.680236714,1545.4248797114342,215653.15920059258,2649749.966337108,990.6216367232397,0.0,0.0,0.0,9.0,0.7916666666666666,133.0,0.4166666666666667,70.0,24676.477568300892,0.0,0.0,0.0,0.0,-0.4098623529821362,0.0,0.6489480012106962,0.48375985824144807,24.315080647468566,0.0,0.0,2866948.550417412,-40.39422256761918
112,18816,25222,16815,after_environment_step_before_replay_storage_and_optimizer,8064.902753966261,20429.90836124759,612.7185924831501,2131309.74117555,1634.3926688998074,219379.85606917582,2690111.6229872317,-124.04981526307199,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.5059523809523809,85.0,25102.9111620509,0.0,0.0,0.0,0.0,-0.3700244781142949,0.0,0.6099857873535156,0.42980387005583426,32.04701784729958,0.0,0.0,2911125.8717253073,-48.397238322336655
113,18984,25474,16983,after_environment_step_before_replay_storage_and_optimizer,5030.622087182064,21948.765100086523,453.12013899281555,2100953.1687597143,1755.9012080069222,220374.58362230402,2654440.6962409327,6765.27972197723,0.0,0.0,0.0,12.0,0.7916666666666666,133.0,0.3869047619047619,65.0,25216.734545127365,0.0,1.0,0.005952380952380952,0.0,-0.5095684892454425,0.0,0.7066888879905655,0.5313242752224571,24.43,0.0,0.0,2876571.1810712432,-70.07600972931138
114,19152,25726,17151,after_environment_step_before_replay_storage_and_optimizer,2572.9268813504546,22680.56181201045,502.55637822204335,2079531.893280929,1814.444944960837,213156.3587209142,2627126.0464180554,2090.8085133136296,0.0,0.0,0.0,10.0,0.8511904761904762,143.0,0.23214285714285715,39.0,24390.776949503106,0.0,0.0,0.0,0.0,-0.5154180509580284,0.0,0.725326363568908,0.5310822899725655,24.412311511039736,0.0,0.0,2842096.8500839304,-50.65855282433167
115,19320,25978,17319,after_environment_step_before_replay_storage_and_optimizer,5423.021204951061,21673.048042685117,422.367456980166,2090738.7673759218,1733.8438434148104,213650.2658407126,2642359.3584746225,2748.2811805722686,0.0,0.0,0.0,12.0,0.7916666666666666,133.0,0.43452380952380953,73.0,24447.293107243193,0.0,0.0,0.0,0.0,-0.5089402058476885,0.0,0.7031161644152644,0.5190684361377731,24.220396070480348,0.0,0.0,2857743.46815875,-47.53080246127461
116,19488,26230,17487,after_environment_step_before_replay_storage_and_optimizer,1157.2422970737075,21092.690182909686,525.85442769576,2078182.436797004,1687.4152146327747,211540.43461127026,2625847.635018819,1081.7126431133995,0.0,0.0,0.0,8.0,0.7678571428571429,129.0,0.10714285714285714,18.0,24205.8720995509,0.0,0.0,0.0,0.0,-0.42573064708631764,0.0,0.7231799281547454,0.528861915082793,24.404250620603563,0.0,0.0,2839075.484844722,-47.476917431227776
