#{"t_start": 1789183285.7647219, "env_id": "None"}
r,l,t
-29.640145,168,880.120323
-35.446916,168,882.562336
-35.738914,168,885.000741
-30.214818,168,887.43998
-25.7068,168,889.886357
-32.153684,168,892.334446
-51.174295,168,894.770019
-30.158106,168,897.216389
-38.366599,168,899.64433
-35.265385,168,902.088016
-28.322975,168,904.568843
-34.435848,168,907.006438
-28.41314,168,909.440462
-31.526475,168,911.875488
-49.514923,168,914.305379
-34.28903,168,916.762183
-32.093081,168,919.208322
-32.78464,168,921.658306
-32.019964,168,924.093166
-32.343346,168,926.53603
-33.178047,168,929.105431
-29.811854,168,931.536473
