episode_index,environment_steps,optimizer_step_calls_at_observation,sb3_update_counter_at_observation,record_phase,episode_metrics.aux_shift_kwh,episode_metrics.bess_throughput_kwh,episode_metrics.carbon_delta_kg,episode_metrics.carbon_kg,episode_metrics.degradation_cost_cny,episode_metrics.demand_charge_cny,episode_metrics.energy_cost_cny,episode_metrics.financial_delta_cny,episode_metrics.flex_deadline_violation_kwh,episode_metrics.guardrail_violation_rate,episode_metrics.guardrail_violations,episode_metrics.max_flex_age_hours,episode_metrics.nonzero_bess_action_rate,episode_metrics.nonzero_bess_actions,episode_metrics.nonzero_flex_action_rate,episode_metrics.nonzero_flex_actions,episode_metrics.peak_kw,episode_metrics.physical_power_violations,episode_metrics.projection_count,episode_metrics.projection_rate,episode_metrics.reserve_shortfall_kwh,episode_metrics.reward,episode_metrics.shore_sla_violation_kwh,episode_metrics.soc_max_observed,episode_metrics.soc_min_observed,episode_metrics.temperature_max_c,episode_metrics.terminal_flex_backlog_kwh,episode_metrics.terminal_soc_error,episode_metrics.total_cost_cny,episode_metrics.training_reward
107,17976,31950,15975,after_environment_step_before_replay_storage_and_optimizer,9515.056924685168,18434.57943178029,356.13964182335803,2070454.1892810194,1474.7663545424252,210597.69782611367,2617340.0624222667,994.3606523943408,0.0,0.0,0.0,12.0,0.9583333333333334,161.0,0.5833333333333334,98.0,24097.997848053892,0.0,0.0,0.0,0.0,-0.41232765164963714,0.0,0.7327000800637685,0.5495319341519422,25.899999618530273,0.0,0.0,2829412.5266029225,-33.46297460784032
108,18144,32286,16143,after_environment_step_before_replay_storage_and_optimizer,9309.652792372903,20530.663086753008,494.1233918852904,2076509.9192205977,1642.4530469402455,213148.43049999562,2624684.9860792602,1646.0153062653446,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.6607142857142857,111.0,24389.869749412093,0.0,1.0,0.005952380952380952,0.0,-0.4827592451658792,0.0,0.7308764265953148,0.5453638013473933,24.046500151157378,0.0,0.0,2839475.869626196,-47.75994788214998
109,18312,32622,16311,after_environment_step_before_replay_storage_and_optimizer,12447.674494998406,18042.97117345162,453.27025433097697,2054979.5675609496,1443.437693876135,211302.9300011225,2596211.6937577385,512.5438759511673,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.7380952380952381,124.0,24178.69523274123,0.0,1.0,0.005952380952380952,0.0,-0.3609397823439288,0.0,0.7409329408851116,0.5606592894393033,24.18597170631783,0.0,0.0,2808958.061452737,-38.82433972623399
110,18480,32958,16479,after_environment_step_before_replay_storage_and_optimizer,4570.62350092211,18594.060925787424,434.92962288117997,2155173.582117783,1487.5248740629959,219810.42453798768,2723940.963247091,1161.2057282108117,0.0,0.0,0.0,12.0,0.9464285714285714,159.0,0.4226190476190476,71.0,25152.1796875,0.0,1.0,0.005952380952380952,0.0,-0.4471047305492664,0.0,0.7334475426568555,0.5477363299404124,24.02351214170456,0.0,0.0,2945238.912659142,-40.60039847154846
111,18648,33294,16647,after_environment_step_before_replay_storage_and_optimizer,3307.6705605176553,21361.30608434442,340.34703140270176,2098233.013338317,1708.904486747559,215566.68139114126,2653384.263159043,4701.920256245361,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.47619047619047616,80.0,24666.582198657376,0.0,1.0,0.005952380952380952,0.0,-0.6535140935522402,0.0,0.7373623131235175,0.5396148203560733,24.0,0.0,0.0,2870659.849036932,-50.73736379344288
112,18816,33630,16815,after_environment_step_before_replay_storage_and_optimizer,1453.5123274447808,19532.839044959986,475.79010326556454,2131172.8126863316,1562.6271235968024,219572.01649012038,2693917.0902271774,3801.812300321074,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.16666666666666666,28.0,25124.8994433009,0.0,1.0,0.005952380952380952,0.0,-0.4659680272086227,0.0,0.7397277465628825,0.5445619942402183,32.0,0.0,0.0,2915051.7338408944,-57.07226976285067
113,18984,33966,16983,after_environment_step_before_replay_storage_and_optimizer,5131.270203763633,19698.35484536601,455.70261071596724,2100955.7512314375,1575.8683876292869,214575.93743124008,2655109.225432373,1455.1299019747496,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.5476190476190477,92.0,24553.214644975073,0.0,1.0,0.005952380952380952,0.0,-0.46531229835880683,0.0,0.7340972594182278,0.5538153683957772,24.00837427854538,0.0,0.0,2871261.0312512424,-43.73185836715126
114,19152,34302,17151,after_environment_step_before_replay_storage_and_optimizer,4893.96245414003,19402.098194825747,428.97645231666866,2079458.3133550237,1552.1678555860653,212518.09188911703,2628448.3112913147,2512.5294653993888,0.0,0.0,0.0,12.0,0.9404761904761905,158.0,0.5714285714285714,96.0,24317.7421875,0.0,0.0,0.0,0.0,-0.501813246481222,0.0,0.7327092954693476,0.5552310817463976,24.00640335559845,0.0,0.0,2842518.5710360175,-46.88076351233058
115,19320,34638,17319,after_environment_step_before_replay_storage_and_optimizer,3089.4605583913435,21249.397435804138,333.39866280449496,2090649.7985817473,1699.9517948643368,216343.00492866867,2643387.36197243,6435.131717782652,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.4166666666666667,70.0,24755.414332768243,0.0,0.0,0.0,0.0,-0.6176660441383078,0.0,0.7339372580280719,0.5420688286509582,24.0,0.0,0.0,2861430.3186959624,-58.84755161327266
116,19488,34974,17487,after_environment_step_before_replay_storage_and_optimizer,1493.5194796620226,22812.755975866374,312.6826972540239,2077969.2650665618,1825.0204780693175,214533.33069733676,2628815.328933477,7179.907907274933,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.3333333333333333,56.0,24548.33929736913,0.0,0.0,0.0,0.0,-0.637198828489496,0.0,0.7361013776925897,0.5369602857654577,24.0707030582428,0.0,0.0,2845173.680108883,-60.91415531669638
117,19656,35310,17655,after_environment_step_before_replay_storage_and_optimizer,4330.699334417323,20226.763610193248,704.5819287079139,2179037.7866533124,1618.1410888154608,220866.29059404624,2752169.884927029,-1544.3644601224487,0.0,0.0,0.0,12.0,0.9583333333333334,161.0,0.375,63.0,25272.99894720407,0.0,1.0,0.005952380952380952,0.0,-0.19427622433424035,0.0,0.735055588720966,0.5329563686357714,24.159167824983598,0.0,0.0,2974654.31660989,-48.644731996020894
118,19824,35646,17823,after_environment_step_before_replay_storage_and_optimizer,3323.935119713454,19055.44099597493,401.89277924011367,2105681.7195686493,1524.4352796779995,213870.17334987066,2661056.2996041887,1651.2570535007658,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.44047619047619047,74.0,24472.456396002588,0.0,0.0,0.0,0.0,-0.42181904781255997,0.0,0.7441191155567831,0.5537233687193982,24.020083786268135,0.0,0.0,2876450.9082337376,-40.407707606713046
119,19992,35982,17991,after_environment_step_before_replay_storage_and_optimizer,1916.548568513467,20091.552405681843,429.5912951575028,2049406.1665069952,1607.3241924545525,209179.2408227693,2589535.14701228,2490.7735325080794,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.30357142857142855,51.0,23935.688505800903,0.0,1.0,0.005952380952380952,0.0,-0.47917445465561714,0.0,0.7464945638341957,0.5457463299722621,24.064757722811475,0.0,0.0,2800321.7120275036,-46.82117127514071
120,20160,36318,18159,after_environment_step_before_replay_storage_and_optimizer,4135.666904116819,18332.472467369833,494.89659602172287,2123238.46323608,1466.5977973895892,216527.41202015884,2683636.1927794344,202.78110124045276,0.0,0.0,0.0,12.0,0.9166666666666666,154.0,0.35119047619047616,59.0,24776.515426178892,0.0,0.0,0.0,0.0,-0.3289439659946357,0.0,0.7331818158799182,0.55090299461895,26.799999237060547,0.0,0.0,2901630.202596983,-40.60563318794012
121,20328,36654,18327,after_environment_step_before_replay_storage_and_optimizer,5258.347200305298,17523.523567816235,496.90681076849614,2099565.796893296,1401.8818854253018,215028.07430698152,2652514.6465148637,668.5787335072673,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.5178571428571429,87.0,24604.951171875,0.0,1.0,0.005952380952380952,0.0,-0.3928437167786653,0.0,0.7251600697534799,0.557315094885009,24.0,0.0,0.0,2868944.6027072705,-43.09543852901605
122,20496,36990,18495,after_environment_step_before_replay_storage_and_optimizer,4725.712652109732,21113.695048884656,544.135170436286,2172321.416096962,1689.0956039107743,222286.8631465037,2745015.286577554,-339.6567227237149,0.0,0.0,0.0,12.0,0.9523809523809523,160.0,0.4523809523809524,76.0,25435.550364743256,0.0,0.0,0.0,0.0,-0.33880305850244513,0.0,0.7411093116531566,0.5336573569098836,28.899999618530273,0.0,0.0,2968991.245327968,-41.832530021284285
123,20664,37326,18663,after_environment_step_before_replay_storage_and_optimizer,6039.817734375488,19440.38322972374,361.5390783992607,2083834.9170026856,1555.2306583779045,214119.6716454155,2634194.238984599,2396.399448889316,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.5357142857142857,90.0,24501.005660553892,0.0,1.0,0.005952380952380952,0.0,-0.5348627530669653,0.0,0.7449437601775987,0.5516436796475295,24.013859209208018,0.0,0.0,2849869.1412883922,-40.9051235163875
124,20832,37662,18831,after_environment_step_before_replay_storage_and_optimizer,6500.911210688083,19411.877165173813,570.5387709989009,2054831.09652376,1552.9501732139097,213103.77850680062,2595565.5345569532,2293.243024457928,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.5476190476190477,92.0,24384.76036955167,0.0,1.0,0.005952380952380952,0.0,-0.43496751642301645,0.0,0.7361167614880567,0.5526527482918875,24.0,0.0,0.0,2810222.263236968,-57.10931680220185
125,21000,37998,18999,after_environment_step_before_replay_storage_and_optimizer,584.1562760571135,19937.012997955288,480.8457666020786,2197067.567909708,1594.961039836425,221160.95001168095,2775743.290687651,2623.140918465957,0.0,0.0,0.0,8.0,0.9464285714285714,159.0,0.08333333333333333,14.0,25306.7158495509,0.0,1.0,0.005952380952380952,0.0,-0.3395883653629263,0.0,0.7389601648750415,0.5406802093616658,32.26109340667725,0.0,0.0,2998499.2017391683,-51.58336592049623
126,21168,38334,19167,after_environment_step_before_replay_storage_and_optimizer,3728.6380620560153,21645.685382324737,404.12037059239265,2041953.3681915605,1731.6548305859858,214295.7734643469,2580233.260993251,7689.7546557257765,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.47619047619047616,80.0,24521.156409101724,0.0,1.0,0.005952380952380952,0.0,-0.5320344258943206,0.0,0.7363787188388263,0.5414670827729565,24.01870220184326,0.0,0.0,2796260.689288184,-70.77840292602008
127,21336,38670,19335,after_environment_step_before_replay_storage_and_optimizer,2057.068634786695,18632.70290624364,469.0523451886038,2153743.5606589266,1490.616232499495,219919.35580865986,2720556.5282568266,1040.5851070615786,0.0,0.0,0.0,12.0,0.9523809523809523,160.0,0.23809523809523808,40.0,25164.644332428892,0.0,1.0,0.005952380952380952,0.0,-0.43766756197407836,0.0,0.7392770489146443,0.5531051630903947,32.16881684541702,0.0,0.0,2941966.500297986,-42.727113150396356
128,21504,39006,19503,after_environment_step_before_replay_storage_and_optimizer,7265.629781814012,19027.665138709144,640.9319066382868,2102423.1067280867,1522.213211096736,212839.46580480292,2652956.4826633045,-2961.349230849813,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.6309523809523809,106.0,24354.515941480036,0.0,1.0,0.005952380952380952,0.0,-0.27769911631055294,0.0,0.7342743405423582,0.5500371801746506,24.0,0.0,0.0,2867318.161679204,-36.46780637681388
129,21672,39342,19671,after_environment_step_before_replay_storage_and_optimizer,2207.2220165770455,17367.16542251013,598.8930839593631,2203570.3743225327,1389.3732338008033,222159.74723960704,2784278.9756866083,1098.640119287624,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.42857142857142855,72.0,25421.0049120509,0.0,1.0,0.005952380952380952,0.0,-0.26778071604412623,0.0,0.58,0.4064729516485259,32.27976533897213,0.0,0.0,3007828.096160016,-53.40464731318716
130,21840,39678,19839,after_environment_step_before_replay_storage_and_optimizer,6221.538848424972,20702.21968589572,523.8167167546599,2094403.3896575877,1656.1775748716618,220277.7808087268,2643679.7461092803,522.5919011757131,0.0,0.0,0.0,12.0,1.0,168.0,0.49404761904761907,83.0,25205.657719419632,0.0,0.0,0.0,0.0,-0.341779677060443,0.0,0.7457480495227268,0.5388982275154424,24.340537299916395,0.0,0.0,2865613.7044928786,-44.51829684625139
131,22008,40014,20007,after_environment_step_before_replay_storage_and_optimizer,8637.297307447867,18246.97501195077,587.729916191327,2097932.574729693,1459.7580009560675,213285.24858829568,2648362.490696204,-1136.9904274987703,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.6130952380952381,103.0,24405.525390625,0.0,1.0,0.005952380952380952,0.0,-0.29185598401665713,0.0,0.7450007489518149,0.5627725406506855,26.799999237060547,0.0,0.0,2863107.4972854555,-41.33344115781231
132,22176,40350,20175,after_environment_step_before_replay_storage_and_optimizer,5237.968433998318,18932.546171145634,543.353912570461,2079931.2172522533,1514.6036936916541,209877.37788258184,2627058.2761136875,-219.59829452680293,0.0,0.0,0.0,12.0,0.9880952380952381,166.0,0.5178571428571429,87.0,24015.574019928892,0.0,1.0,0.005952380952380952,0.0,-0.37352775918161485,0.0,0.7390747976040828,0.5499069757441764,24.0,0.0,0.0,2838450.2576899608,-42.37032153300291
133,22344,40686,20343,after_environment_step_before_replay_storage_and_optimizer,2916.423080540588,19509.882509776297,664.9062081526372,2151749.321542961,1560.7906007821098,219919.35580865986,2715726.073655483,-70.35445243758937,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.2619047619047619,44.0,25164.644332428892,0.0,1.0,0.005952380952380952,0.0,-0.2961891938914239,0.0,0.7506466825843112,0.5557103044683116,32.27265316960182,0.0,0.0,2937206.220064925,-52.840724390023006
134,22512,41022,20511,after_environment_step_before_replay_storage_and_optimizer,2653.736120653192,19937.52835322805,545.9388734605691,2135973.1292557083,1595.0022682582469,220615.43153118814,2698339.919369876,1871.1512890360304,0.0,0.0,0.0,12.0,0.9761904761904762,164.0,0.26785714285714285,45.0,25244.2939745509,0.0,1.0,0.005952380952380952,0.0,-0.3303177819241238,0.0,0.7416375836849519,0.5424283078825068,32.16185833692551,0.0,0.0,2920550.353169322,-53.03086632202572
135,22680,41358,20679,after_environment_step_before_replay_storage_and_optimizer,94.74725681950076,19524.750345819666,486.55659540166016,2194317.5382264163,1561.9800276655765,221069.24595239706,2772001.2189447624,2313.654273733877,0.0,0.0,0.0,8.0,0.9345238095238095,157.0,0.047619047619047616,8.0,25296.222457428896,0.0,1.0,0.005952380952380952,0.0,-0.3194000684165059,0.0,0.7402679555173758,0.5455834254922638,32.12452287554741,0.0,0.0,2994632.444924825,-50.49279900080236
136,22848,41694,20847,after_environment_step_before_replay_storage_and_optimizer,3121.7910876056644,19790.860268157743,458.7626111206937,2070088.6664406054,1583.268821452624,215097.24582790272,2614343.5574512,729.555527614699,0.0,0.0,0.0,12.0,1.0,168.0,0.39285714285714285,66.0,24612.8662401759,0.0,1.0,0.005952380952380952,0.0,-0.3950095644468737,0.0,0.7465695426148519,0.5488257264467479,24.267957739830017,0.0,0.0,2831024.0721005555,-40.34878652772886
137,23016,42030,21015,after_environment_step_before_replay_storage_and_optimizer,7557.097873670423,18424.97732511815,482.0178565243332,2082812.6376521348,1473.9981860094576,213635.8056289884,2631547.8472071025,702.0752456016457,0.0,0.0,0.0,12.0,0.9880952380952381,166.0,0.6130952380952381,103.0,24445.638473053892,0.0,1.0,0.005952380952380952,0.0,-0.3936337723805752,0.0,0.7450884782434045,0.5609921186252381,24.0,0.0,0.0,2846657.6510221004,-42.07180474995487
138,23184,42366,21183,after_environment_step_before_replay_storage_and_optimizer,6347.526250093723,18778.39729202816,463.31248914520984,2081164.0833110362,1502.2717833622578,214632.04130805522,2628570.460459222,510.2943322896088,0.0,0.0,0.0,12.0,0.9940476190476191,167.0,0.5416666666666666,91.0,24559.634425992223,0.0,1.0,0.005952380952380952,0.0,-0.362733222967732,0.0,0.74240047878772,0.5547728622145827,29.0,0.0,0.0,2844704.7735506394,-39.61647079306489
139,23352,42702,21351,after_environment_step_before_replay_storage_and_optimizer,8997.618720897544,17679.64720163156,654.3613110519073,2108645.928214571,1414.3717761305293,215560.1750215304,2661098.560566608,-1810.2498728308387,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.6130952380952381,103.0,24665.837696307637,0.0,1.0,0.005952380952380952,0.0,-0.25182151703779876,0.0,0.7357782468460006,0.5610433857235901,24.022852576408773,0.0,0.0,2878073.107364269,-43.29765551999838
140,23520,43038,21519,after_environment_step_before_replay_storage_and_optimizer,5130.753126274025,20642.198511429622,417.0767387474971,2064428.5348646261,1651.3758809143749,211921.07764848473,2607428.429346165,3175.6095216296194,0.0,0.0,0.0,12.0,1.0,168.0,0.375,63.0,24249.427823029153,0.0,0.0,0.0,0.0,-0.4675951466315378,0.0,0.7474615119574525,0.5412114019348417,24.308046915514602,0.0,0.0,2821000.882875564,-49.24418670794789
141,23688,43374,21687,after_environment_step_before_replay_storage_and_optimizer,7677.410660902809,19170.835320567076,244.1429084160918,2134482.079569503,1533.6668256453715,219995.86180586048,2695413.783791333,1354.6391277694536,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.4583333333333333,77.0,25173.39866058601,0.0,1.0,0.005952380952380952,0.0,-0.4824385542650482,0.0,0.7470664268020838,0.5555426439383144,24.32953929387977,0.0,0.0,2916943.312422839,-26.30462831213447
142,23856,43710,21855,after_environment_step_before_replay_storage_and_optimizer,9739.513332936345,17992.907484319043,418.7885748908393,2102248.650681736,1439.4325987455288,215893.5891155242,2654494.1912194807,1295.7084960739492,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.6904761904761905,116.0,24703.989168059277,0.0,1.0,0.005952380952380952,0.0,-0.4443540642812378,0.0,0.742617603561035,0.5628383447668396,24.40782506077474,0.0,0.0,2871827.2129337504,-39.98162847163701
143,24024,44046,22023,after_environment_step_before_replay_storage_and_optimizer,6975.073461690388,17867.872996566613,491.2466228266221,2150570.7591226236,1429.4298397253324,220067.7365246408,2716575.8090417157,463.6104433686852,0.0,0.0,0.0,12.0,0.9404761904761905,158.0,0.43452380952380953,73.0,25181.623046875015,0.0,1.0,0.005952380952380952,0.0,-0.43018392241115777,0.0,0.7382422536074589,0.5597122986042952,24.43526038689326,0.0,0.0,2938072.9754060814,-41.61778204297327
144,24192,44382,22191,after_environment_step_before_replay_storage_and_optimizer,5078.575816884634,19058.298635109048,582.5815477287524,2046379.918346015,1524.663890808727,208651.4674475134,2583539.2584005496,-573.4979054863802,0.0,0.0,0.0,12.0,0.9404761904761905,158.0,0.43452380952380953,73.0,23875.29714448755,0.0,1.0,0.005952380952380952,0.0,-0.35194984884908453,0.0,0.7410455705062349,0.5506212710713403,24.202158002853395,0.0,0.0,2793715.3897388717,-43.73903429086829
145,24360,44718,22359,after_environment_step_before_replay_storage_and_optimizer,8004.30340939555,17385.799441483425,559.1657477349054,2168528.1081804377,1390.8639553186767,221537.82007186863,2737842.273476646,-649.8385635461098,0.0,0.0,0.0,12.0,0.8928571428571429,150.0,0.47023809523809523,79.0,25349.839843750004,0.0,0.0,0.0,0.0,-0.24716662458437413,0.0,0.7390155562392976,0.5662332047626367,24.697629330973673,0.0,0.0,2960770.957503833,-41.48406700106188
146,24528,45054,22527,after_environment_step_before_replay_storage_and_optimizer,3669.868381508886,21646.408607059613,453.4003457173112,2060037.136894872,1731.712688564775,215863.8096536905,2602730.1434427374,6819.485610216824,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.47619047619047616,80.0,24700.58160276017,0.0,1.0,0.005952380952380952,0.0,-0.5197033262080112,0.0,0.7376473788696272,0.5387936124808256,24.0,0.0,0.0,2820325.6657849927,-70.36945570846882
147,24696,45390,22695,after_environment_step_before_replay_storage_and_optimizer,1681.055980979225,17108.815208261956,514.0874510633384,2209889.609308548,1368.705216660949,223176.7910024407,2792697.465057488,2359.1290503128116,0.0,0.0,0.0,12.0,1.0,168.0,0.4166666666666667,70.0,25537.3818651759,0.0,0.0,0.0,0.0,-0.26066254837377345,0.0,0.58,0.4090543026651604,32.06703002929688,0.0,0.0,3017242.96127659,-52.92264133663111
148,24864,45726,22863,after_environment_step_before_replay_storage_and_optimizer,1463.8610424763235,23154.511488323864,342.0191750873,2057078.4305549173,1852.3609190659106,213729.11822426115,2600677.523068522,9163.188379627694,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.18452380952380953,31.0,24456.315924627626,0.0,1.0,0.005952380952380952,0.0,-0.5903196101215747,0.0,0.7482296532454304,0.5169335300322798,25.600000381469727,0.0,0.0,2816259.002211849,-73.1774759051223
149,25032,46062,23031,after_environment_step_before_replay_storage_and_optimizer,6001.877664017763,17689.879738274965,659.7733523935785,2188432.1261987267,1415.1903790619936,222920.00075215704,2764447.3100032345,-1140.4285695172548,0.0,0.0,0.0,12.0,0.9226190476190477,155.0,0.5297619047619048,89.0,25507.998206367596,0.0,0.0,0.0,0.0,-0.14075752937577443,0.0,0.5866626446533203,0.4427694439934341,24.0,0.0,0.0,2988782.501134454,-47.07972534389997
150,25200,46398,23199,after_environment_step_before_replay_storage_and_optimizer,5551.722501859424,18626.241243159697,296.62283042213494,2102250.0292524267,1490.0992994527799,216643.49515230357,2656773.6019990635,3164.3470205595872,0.0,0.0,0.0,12.0,0.9702380952380952,163.0,0.42857142857142855,72.0,24789.798434955792,0.0,1.0,0.005952380952380952,0.0,-0.4977778666619959,0.0,0.7458900943796103,0.5597827713838431,24.244854877233433,0.0,0.0,2874907.1964508197,-39.55156153656884
151,25368,46734,23367,after_environment_step_before_replay_storage_and_optimizer,385.2784766747655,20169.11663124402,378.8555769241884,2082156.9688619713,1613.5293304995241,214626.3350219479,2630461.1426339196,1622.7057362505554,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.125,21.0,24558.9814745509,0.0,1.0,0.005952380952380952,0.0,-0.4686099981252554,0.0,0.7471787379375766,0.5456873736610638,29.100000381469727,0.0,0.0,2846701.006986367,-38.42197483518783
152,25536,47070,23535,after_environment_step_before_replay_storage_and_optimizer,606.4240937428381,21367.95688029388,296.67924897427656,2046412.6892306302,1709.4365504235138,211940.9940056799,2585574.046567892,5885.764060942242,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.09523809523809523,16.0,24251.706785894294,0.0,0.0,0.0,0.0,-0.5276509726499161,0.0,0.7482349148222783,0.5348172553050093,24.5947921422856,0.0,0.0,2799224.477123996,-53.16316022265319
153,25704,47406,23703,after_environment_step_before_replay_storage_and_optimizer,3866.2222900974484,19349.825584899085,526.4405259447794,2177667.655389839,1547.9860467919298,223844.24890798485,2752598.2118064724,769.7884644766877,0.0,0.0,0.0,12.0,0.9583333333333334,161.0,0.3333333333333333,56.0,25613.7568651759,0.0,1.0,0.005952380952380952,0.0,-0.2991673235029904,0.0,0.7369477694889238,0.5452102004786346,24.104550722783465,0.0,0.0,2977990.446761249,-45.96418439796585
154,25872,47742,23871,after_environment_step_before_replay_storage_and_optimizer,562.9383673084116,19671.367063297414,515.509561366227,2200896.418256208,1573.709365063794,221774.0218296912,2778873.512924463,-973.8031680201707,0.0,0.0,0.0,12.0,0.9345238095238095,157.0,0.1130952380952381,19.0,25376.867629478293,0.0,0.0,0.0,0.0,-0.3935909740658673,0.0,0.7356196213475856,0.539069742280501,32.17119668602943,0.0,0.0,3002221.244119218,-36.37174906919734
155,26040,48078,24039,after_environment_step_before_replay_storage_and_optimizer,1170.9714819537153,19962.73769665682,485.88856274232967,2136684.173445631,1597.0190157325499,220615.43153118805,2699311.589712296,2129.1488272500787,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.22023809523809523,37.0,25244.293974550892,0.0,0.0,0.0,0.0,-0.4963328511129133,0.0,0.7256842363237844,0.548885579800938,32.0,0.0,0.0,2921524.040259217,-49.516829155636856
156,26208,48414,24207,after_environment_step_before_replay_storage_and_optimizer,1160.6309688676536,20038.26374334285,433.38116057345906,2082360.13891304,1603.0610994674303,215868.86991154408,2630687.766222298,2853.0174760206364,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.17857142857142858,30.0,24701.160631325653,0.0,0.0,0.0,0.0,-0.5074849863524594,0.0,0.7405798101771229,0.5403640192361452,28.299999237060547,0.0,0.0,2848159.6972333095,-48.93558022597981
157,26376,48750,24375,after_environment_step_before_replay_storage_and_optimizer,314.87203660367135,16514.905727385107,533.4887099964144,2206759.5818563467,1321.1924581908008,223063.2323525434,2787627.8576894547,1003.2458372852385,0.0,0.0,0.0,12.0,0.9880952380952381,166.0,0.22023809523809523,37.0,25524.3877245509,0.0,1.0,0.005952380952380952,0.0,-0.2976485436149448,0.0,0.58,0.4149884523491921,32.0,0.0,0.0,3012012.282500189,-47.695325986139316
158,26544,49086,24543,after_environment_step_before_replay_storage_and_optimizer,5546.969332428503,18179.97309025331,590.4001509624395,2153778.0826736684,1454.3978472202689,220318.13565195072,2719357.436219794,-89.44067828658768,0.0,0.0,0.0,12.0,0.9226190476190477,155.0,0.36904761904761907,62.0,25210.275390625,0.0,0.0,0.0,0.0,-0.3093517087750026,0.0,0.7248186549960998,0.5557075317285513,24.0,0.0,0.0,2941129.9697189652,-46.78480868556221
159,26712,49422,24711,after_environment_step_before_replay_storage_and_optimizer,518.9446824182028,21265.805540692327,581.5658564082714,2253298.4500185996,1701.2644432553873,231718.6955198945,2845357.4585850276,1851.6977905568472,0.0,0.0,0.0,12.0,0.8869047619047619,149.0,0.16666666666666666,28.0,26514.8037401759,0.0,1.0,0.005952380952380952,0.0,-0.24262382965802087,0.0,0.7309795620823776,0.5411520462434256,32.0,0.0,0.0,3078777.4185481775,-55.78375746544601
160,26880,49758,24879,after_environment_step_before_replay_storage_and_optimizer,1977.273681577214,19502.012627331635,484.13318130365224,2060100.708297312,1560.1610101865333,214081.07727781948,2602083.4834756292,4980.356109903983,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.2857142857142857,48.0,24496.58943475049,0.0,0.0,0.0,0.0,-0.42257753750539184,0.0,0.7404249627935191,0.5455672179742188,27.799999237060547,0.0,0.0,2817724.7217636355,-63.63243505381209
161,27048,50094,25047,after_environment_step_before_replay_storage_and_optimizer,3775.4270715233806,19768.757636153074,632.4954770439181,2058975.631650422,1581.500610892249,213677.85658252283,2599052.2902586674,-174.79903966778897,0.0,0.0,0.0,12.0,0.9821428571428571,165.0,0.30952380952380953,52.0,24450.4502245509,0.0,1.0,0.005952380952380952,0.0,-0.35978265032501916,0.0,0.7395988343346422,0.5436622099068346,24.0,0.0,0.0,2814311.6474520825,-49.72564296517453
162,27216,50430,25215,after_environment_step_before_replay_storage_and_optimizer,1797.0765226437854,19964.281986071728,479.1708842579792,2070206.441006166,1597.1425588857426,210597.69782611367,2614939.832555874,295.28820235800714,0.0,0.0,0.0,12.0,0.9880952380952381,166.0,0.2261904761904762,38.0,24097.997848053892,0.0,1.0,0.005952380952380952,0.0,-0.41102373216670335,0.0,0.7469686824057115,0.5474920930361356,24.19161733687589,0.0,0.0,2827134.672940873,-39.81011175242839
163,27384,50766,25383,after_environment_step_before_replay_storage_and_optimizer,1765.221120178319,19964.60764791012,460.37087606790556,2048797.4290505028,1597.1686118328112,208906.90737130452,2587645.5125038736,1215.3113136476586,0.0,0.0,0.0,12.0,0.9642857142857143,162.0,0.20833333333333334,35.0,23904.526289902562,0.0,1.0,0.005952380952380952,0.0,-0.42942602327074186,0.0,0.7434372540590244,0.5439574107826535,24.0,0.0,0.0,2798149.588487011,-42.90622665367077
