#{"t_start": 1789178550.602507, "env_id": "None"}
r,l,t
-36.743165,168,602.68878
-25.856774,168,604.592285
-33.080235,168,606.462119
-28.960806,168,608.372812
-26.011746,168,610.245769
-29.001304,168,612.170444
-37.397305,168,614.142683
-34.238858,168,616.093755
-29.979404,168,617.983006
-29.311971,168,619.880851
-32.618946,168,621.863294
-37.141492,168,624.390943
-34.055841,168,626.383723
-35.249866,168,628.338686
-36.028921,168,630.273655
-35.888095,168,632.225597
-30.634767,168,634.226177
-29.698249,168,636.180808
-28.788471,168,638.144863
